x1,x2,x3,x4,x5,x6,y
0.038320650850445295,0.2583667702393141,0.6621727754064786,0.3858421533962686,0.3169948636474846,0.9337581134818754,1.592663394345887
0.1209077267591795,0.6999719904594357,0.4812033053870066,0.39089133374294227,0.9038485558700101,0.14557539693974195,0.4014717487194064
0.39676997314236956,0.02765135262797158,0.8465209713823312,0.8344041009328205,0.13239869393944934,0.5243401503040861,0.06131690931078548
0.021981492874087603,0.26262713534978044,0.5952351500817379,0.3931255426235799,0.3332966721117175,0.9302439793128754,1.4927198417482423
0.3348280414938893,0.7018637312576175,0.28848730213940144,0.933148398064077,0.9306112993508577,0.9224296985194087,0.0017535244836273136
0.06198648990230472,0.23673021587640317,0.7839699127898342,0.36260241388724035,0.27942862955995024,0.9449640663851481,1.6527329195801912
0.48731375578790903,0.15494324639439586,0.7664457177743316,0.7285930486395956,0.5476292315870523,0.09053714759647842,0.04020801213728757
0.24718579556792952,0.9581007715314627,0.9435691917315125,0.5411060862243177,0.2940246621146798,0.5982365841045973,0.11399276511967396
0.9239399731159207,0.8326060865074396,0.9321588883176446,0.20908899698406455,0.35423609148710966,0.0925093991681933,0.013156288311621488
0.5465951133519408,0.96348512545228,0.9959088321775198,0.5559997856616975,0.7864119615405798,0.6886777346953747,0.007030552918576689
0.48539640408485135,0.9730794605339097,0.1577482357732027,0.7302547226630948,0.972223411371904,0.03236376770537854,1.903118249687187
0.7898808404173728,0.031018946277869438,0.7023742141881175,0.650280132913028,0.37200155946458885,0.729033504407696,0.2653762666424287
0.20516074048321103,0.2729096245293475,0.10749023457560904,0.5787875010182513,0.4016581819466267,0.8436304294661355,0.7290163530850924
0.05959763386781795,0.24183221716592715,0.7533130112791059,0.3495946909185527,0.2966136747451754,0.9319334360581435,1.7304464842849685
0.2086523910984433,0.01082877814770176,0.7692446671426296,0.5609557908028356,0.6330887116491795,0.3387178452685326,0.14942113472703
0.2763154788936224,0.7144466118377107,0.4942866898446697,0.48137872233200807,0.7302889731953072,0.15498044670091424,1.430079053370396
0.6267997155051372,0.612700853990963,0.22754630222535055,0.7914524931731757,0.17546478879125638,0.3830590892657516,0.11660410650933682
0.4769096901065979,0.9707036534087531,0.22857723778296143,0.6853723394349575,0.9029127717735558,0.037133167406278866,2.2379853548097226
0.046871587336448854,0.5616320781460339,0.7190577229384553,0.2770353136847778,0.17909298496691411,0.01706720241902426,0.10680107241449335
0.2117481687124951,0.3697603364685911,0.222403475393765,0.6427650590716031,0.30218193111800584,0.9213498071811735,0.41981961728138645
0.5851490568529085,0.5917604469388094,0.41803185760465217,0.7884761877426222,0.8090812632914972,0.7048915797526893,0.008309758473655018
0.4496307227491597,0.9535700578270034,0.3213259148064832,0.6081463661045915,0.8059882967520042,0.049342775858725534,2.751091344687594
0.47368083614856055,0.6058150390163064,0.20084606111049652,0.9615019196644425,0.11520173121243715,0.956136103719473,0.004471996015956914
0.39619170781225016,0.2576828487217427,0.6103427354246378,0.3289022110402584,0.19085353333503008,0.6312611484900118,2.0721434808813024
0.10698871314525639,0.5521384216845036,0.2128298208117485,0.2487431168556213,0.6859139613807201,0.9176214309409262,0.106021955194174
0.14368986113680604,0.1616373238166734,0.017123055877428784,0.6318470608137488,0.4246111592940586,0.23699976562068567,0.14305816842940863
0.45028863919877726,0.9501465591364292,0.3603827257662424,0.5614228723612701,0.7564089379508085,0.048933588419255575,2.811200620894887
0.044341237284242954,0.8436398906633258,0.9629208715632558,0.7434904500842096,0.4146940391510725,0.44529413618147357,0.0456615081233797
0.38074964843690395,0.8036533640697598,0.8380828043445945,0.5192048186436297,0.1577632836997509,0.9307520510628817,0.33648480928934194
0.7174053657799958,0.07263187319040303,0.7663685753941536,0.480733579955995,0.4013298712670803,0.10003665648400768,0.05364459782065831
0.28797142149649446,0.7833745681918292,0.24193108945426942,0.4861563639443891,0.704962327047328,0.42572831821463236,0.28696645687932
0.44016094582728854,0.9454605858604199,0.37219176531635256,0.5728024045258209,0.7669683312633727,0.05884663155221391,2.8547417264290487
0.6135763842612507,0.07325842697173376,0.05572237260639671,0.32448875159025203,0.6464601755142212,0.30040553305298057,0.0792014282279096
0.29151369538158195,0.570850602351129,0.9401121120899916,0.9989700075238945,0.7493374366313219,0.6363874580711123,0.006714084192157981
0.8115598615258934,0.30247806012630457,0.34390239231288433,0.34389520902186643,0.43611736968159676,0.016049813479184858,0.03278331124780062
0.6004905374675079,0.6320892137701248,0.33569915834603636,0.8946291534002816,0.9222410153835535,0.6122306796142952,0.004972249902136198
0.8204304924642708,0.8090903653083232,0.15940022289224076,0.645584770465558,0.6199473958507923,0.16456486173305548,0.1186010959431659
0.05631346808026224,0.307644433481864,0.9609316788075196,0.7515975916470224,0.0870778742954334,0.03705776313341892,0.02427505235519962
0.44361697064506445,0.9358266088249078,0.906400089433179,0.9484627778907351,0.8860697837449109,0.7312094961982178,0.0013558048542142618
0.4242368709428638,0.9451657881983343,0.4447548162287677,0.578459496894932,0.7663724680495929,0.0745891295689793,2.872521081680957
0.8506737334428975,0.6613528939670066,0.9062102165365459,0.21322419373139942,0.6825697917577754,0.058173786264339125,0.020218135678461542
0.3411460889661232,0.20387643340779246,0.4189759088708137,0.7134650081527811,0.8886238702699392,0.7737432589178045,0.06423177454282619
0.2370770752951958,0.10526736801295491,0.1424519189034933,0.47035753284398235,0.5977374576489277,0.428599950958437,0.3138086206161924
0.41343930641964977,0.9399233310598368,0.38745919347565083,0.5716912686078163,0.7585584434119755,0.06820549878603449,2.914514005888219
0.7919268403202301,0.38493543677031977,0.12068689055740833,0.13509989622980353,0.8746531410142779,0.5402287049219031,0.003000671896849601
0.4017122441295299,0.9537593164910505,0.360429436494097,0.570733984738525,0.7448491701989407,0.06330390720361986,2.8884515394508474
0.12990240473300171,0.17735880706459364,0.21431464236229658,0.5509038977324963,0.6750183654949069,0.07982991449534799,0.030007145189249053
0.9688099464401597,0.9222105676308278,0.28172004129737616,0.27315342146903276,0.15926304832100863,0.02446065004914913,0.007460137649334101
0.7566966377198691,0.7810909338295463,0.9740304481238127,0.3147414205595851,0.14977759402245278,0.08543866686522866,0.1844956019399265
0.672176912426948,0.7536757765337828,0.2664592508226633,0.8453967114910483,0.6328092310577631,0.837479505687952,0.0029884734018467856
